usage_date_utc,model,workspace,api_key,usage_type,context_window,token_type,cost_usd,list_price_usd,cost_type,inference_geo,speed
2026-03-16,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,8.52,8.52,token,not_available,
2026-03-16,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,2.11,2.11,token,not_available,
2026-03-16,Claude Haiku 4.5,Default,rezolve-claudeapi-key,message,≤ 200k,input_no_cache,0.00,0.00,token,not_available,
2026-03-16,Claude Haiku 4.5,Default,rezolve-claudeapi-key,message,≤ 200k,input_cache_read,0.00,0.00,token,not_available,
2026-03-16,Claude Haiku 4.5,Default,rezolve-claudeapi-key,message,≤ 200k,input_cache_write_5m,0.01,0.01,token,not_available,
2026-03-16,Claude Haiku 4.5,Default,rezolve-claudeapi-key,message,≤ 200k,output,0.00,0.00,token,not_available,
2026-03-16,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-16,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,1.11,1.11,token,global,
2026-03-16,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,2.16,2.16,token,global,
2026-03-16,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,output,1.08,1.08,token,global,
2026-03-16,Claude Sonnet 4,Default,Checkout Prototype,message,≤ 200k,input_no_cache,0.01,0.01,token,not_available,
2026-03-16,Claude Sonnet 4,Default,Checkout Prototype,message,≤ 200k,output,0.00,0.00,token,not_available,
2026-03-16,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.01,0.01,token,not_available,
2026-03-16,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_cache_read,6.14,6.14,token,not_available,
2026-03-16,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_cache_write_5m,5.69,5.69,token,not_available,
2026-03-16,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,output,1.65,1.65,token,not_available,
2026-03-16,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,22.58,22.58,token,not_available,
2026-03-16,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,1.95,1.95,token,not_available,
2026-03-16,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,2.13,2.13,token,not_available,
2026-03-16,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-16,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,0.52,0.52,token,global,
2026-03-16,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.99,0.99,token,global,
2026-03-16,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,output,0.53,0.53,token,global,
2026-03-16,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.01,0.01,token,global,
2026-03-16,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_read,0.21,0.21,token,global,
2026-03-16,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_write_5m,0.34,0.34,token,global,
2026-03-16,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.28,0.28,token,global,
2026-03-16,Claude Sonnet 4.6,Default,rezolve-claudeapi-key,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-16,Claude Sonnet 4.6,Default,rezolve-claudeapi-key,message,≤ 200k,input_cache_read,0.29,0.29,token,global,
2026-03-16,Claude Sonnet 4.6,Default,rezolve-claudeapi-key,message,≤ 200k,input_cache_write_5m,0.52,0.52,token,global,
2026-03-16,Claude Sonnet 4.6,Default,rezolve-claudeapi-key,message,≤ 200k,output,0.24,0.24,token,global,
2026-03-17,--,Default,QuePasa,--,--,--,0.02,0.02,web_search,--,--
2026-03-17,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.01,0.01,token,not_available,
2026-03-17,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_cache_read,0.34,0.34,token,not_available,
2026-03-17,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.42,0.42,token,not_available,
2026-03-17,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,output,0.14,0.14,token,not_available,
2026-03-17,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,14.94,14.94,token,not_available,
2026-03-17,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,4.51,4.51,token,not_available,
2026-03-17,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.08,0.08,token,global,
2026-03-17,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,24.41,24.41,token,global,
2026-03-17,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,19.39,19.39,token,global,
2026-03-17,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,output,9.88,9.88,token,global,
2026-03-17,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_no_cache,0.00,0.00,token,global,
2026-03-17,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_read,1.02,1.02,token,global,
2026-03-17,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_write_5m,0.06,0.06,token,global,
2026-03-17,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,output,0.15,0.15,token,global,
2026-03-17,Claude Sonnet 4,Default,Checkout Prototype,message,≤ 200k,input_no_cache,0.12,0.12,token,not_available,
2026-03-17,Claude Sonnet 4,Default,Checkout Prototype,message,≤ 200k,output,0.02,0.02,token,not_available,
2026-03-17,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,not_available,
2026-03-17,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_cache_read,0.41,0.41,token,not_available,
2026-03-17,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.87,0.87,token,not_available,
2026-03-17,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,output,0.08,0.08,token,not_available,
2026-03-17,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,31.95,31.95,token,not_available,
2026-03-17,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,2.85,2.85,token,not_available,
2026-03-17,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-17,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,2.30,2.30,token,global,
2026-03-17,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,4.02,4.02,token,global,
2026-03-17,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,output,1.61,1.61,token,global,
2026-03-17,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-17,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_read,0.47,0.47,token,global,
2026-03-17,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_write_5m,0.42,0.42,token,global,
2026-03-17,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.21,0.21,token,global,
2026-03-18,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.05,0.05,token,not_available,
2026-03-18,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_cache_read,0.01,0.01,token,not_available,
2026-03-18,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.07,0.07,token,not_available,
2026-03-18,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,output,0.02,0.02,token,not_available,
2026-03-18,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,5.55,5.55,token,not_available,
2026-03-18,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,1.66,1.66,token,not_available,
2026-03-18,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.01,0.01,token,global,
2026-03-18,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,9.52,9.52,token,global,
2026-03-18,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,5.49,5.49,token,global,
2026-03-18,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,3.50,3.50,token,global,
2026-03-18,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,14.13,14.13,token,global,
2026-03-18,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,output,3.52,3.52,token,global,
2026-03-18,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_no_cache,0.00,0.00,token,global,
2026-03-18,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_read,5.04,5.04,token,global,
2026-03-18,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_write_5m,7.02,7.02,token,global,
2026-03-18,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,output,0.73,0.73,token,global,
2026-03-18,Claude Sonnet 4,Default,Checkout Prototype,message,≤ 200k,input_no_cache,0.01,0.01,token,not_available,
2026-03-18,Claude Sonnet 4,Default,Checkout Prototype,message,≤ 200k,output,0.00,0.00,token,not_available,
2026-03-18,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,not_available,
2026-03-18,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_cache_read,1.74,1.74,token,not_available,
2026-03-18,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_cache_write_5m,3.71,3.71,token,not_available,
2026-03-18,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,output,0.75,0.75,token,not_available,
2026-03-18,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,6.67,6.67,token,not_available,
2026-03-18,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,14.19,14.19,token,not_available,
2026-03-18,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,1.80,1.80,token,not_available,
2026-03-18,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-18,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,1.01,1.01,token,global,
2026-03-18,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.07,0.07,token,global,
2026-03-18,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,1.41,1.41,token,global,
2026-03-18,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,output,0.66,0.66,token,global,
2026-03-18,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-18,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_read,0.25,0.25,token,global,
2026-03-18,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_write_5m,0.58,0.58,token,global,
2026-03-18,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.18,0.18,token,global,
2026-03-19,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.10,0.10,token,not_available,
2026-03-19,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.03,0.03,token,not_available,
2026-03-19,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,output,0.02,0.02,token,not_available,
2026-03-19,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,6.39,6.39,token,not_available,
2026-03-19,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,1.81,1.81,token,not_available,
2026-03-19,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-19,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,0.66,0.66,token,global,
2026-03-19,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,1.54,1.54,token,global,
2026-03-19,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,output,0.42,0.42,token,global,
2026-03-19,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_no_cache,0.00,0.00,token,global,
2026-03-19,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_read,18.23,18.23,token,global,
2026-03-19,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_write_5m,3.92,3.92,token,global,
2026-03-19,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_write_5m,4.94,4.94,token,global,
2026-03-19,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,output,1.74,1.74,token,global,
2026-03-19,Claude Sonnet 4,Default,Checkout Prototype,message,≤ 200k,input_no_cache,0.05,0.05,token,not_available,
2026-03-19,Claude Sonnet 4,Default,Checkout Prototype,message,≤ 200k,output,0.01,0.01,token,not_available,
2026-03-19,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.01,0.01,token,not_available,
2026-03-19,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_cache_read,3.96,3.96,token,not_available,
2026-03-19,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_cache_write_5m,5.40,5.40,token,not_available,
2026-03-19,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,output,2.07,2.07,token,not_available,
2026-03-19,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,7.43,7.43,token,not_available,
2026-03-19,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.59,0.59,token,not_available,
2026-03-19,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-19,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,0.58,0.58,token,global,
2026-03-19,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.81,0.81,token,global,
2026-03-19,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,output,0.42,0.42,token,global,
2026-03-19,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-19,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_read,0.22,0.22,token,global,
2026-03-19,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_write_5m,0.72,0.72,token,global,
2026-03-19,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.23,0.23,token,global,
2026-03-20,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.01,0.01,token,not_available,
2026-03-20,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.02,0.02,token,not_available,
2026-03-20,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,output,0.00,0.00,token,not_available,
2026-03-20,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,4.04,4.04,token,not_available,
2026-03-20,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,4.49,4.49,token,not_available,
2026-03-20,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,2.35,2.35,token,not_available,
2026-03-20,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-20,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,7.81,7.81,token,global,
2026-03-20,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,6.95,6.95,token,global,
2026-03-20,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,output,2.83,2.83,token,global,
2026-03-20,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,not_available,
2026-03-20,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_cache_read,0.22,0.22,token,not_available,
2026-03-20,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.18,0.18,token,not_available,
2026-03-20,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,output,0.11,0.11,token,not_available,
2026-03-20,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,8.68,8.68,token,not_available,
2026-03-20,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.81,0.81,token,not_available,
2026-03-20,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-20,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,1.52,1.52,token,global,
2026-03-20,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,2.70,2.70,token,global,
2026-03-20,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,output,0.91,0.91,token,global,
2026-03-20,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-20,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_read,0.07,0.07,token,global,
2026-03-20,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_write_5m,0.16,0.16,token,global,
2026-03-20,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.08,0.08,token,global,
2026-03-21,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,not_available,
2026-03-21,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,output,0.00,0.00,token,not_available,
2026-03-21,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-21,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,2.51,2.51,token,global,
2026-03-21,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,2.12,2.12,token,global,
2026-03-21,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,output,0.72,0.72,token,global,
2026-03-21,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_no_cache,0.00,0.00,token,global,
2026-03-21,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_read,0.00,0.00,token,global,
2026-03-21,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_write_5m,2.10,2.10,token,global,
2026-03-21,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,output,0.00,0.00,token,global,
2026-03-21,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-21,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,0.20,0.20,token,global,
2026-03-21,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.62,0.62,token,global,
2026-03-21,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,output,0.20,0.20,token,global,
2026-03-22,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.32,0.32,token,not_available,
2026-03-22,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.04,0.04,token,not_available,
2026-03-22,Claude Sonnet 4,Default,Checkout Prototype,message,≤ 200k,input_no_cache,0.07,0.07,token,not_available,
2026-03-22,Claude Sonnet 4,Default,Checkout Prototype,message,≤ 200k,output,0.01,0.01,token,not_available,
2026-03-22,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,6.07,6.07,token,not_available,
2026-03-22,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,2.19,2.19,token,not_available,
2026-03-22,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.69,0.69,token,not_available,
2026-03-22,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-22,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,0.66,0.66,token,global,
2026-03-22,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.58,0.58,token,global,
2026-03-22,Claude Sonnet 4.6,Default,QuePasa,message,≤ 200k,output,0.66,0.66,token,global,
2026-03-23,--,Default,QuePasa,--,--,--,0.16,0.16,web_search,--,--
2026-03-23,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.49,0.49,token,not_available,
2026-03-23,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_cache_read,0.06,0.06,token,not_available,
2026-03-23,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.18,0.18,token,not_available,
2026-03-23,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,output,0.05,0.05,token,not_available,
2026-03-23,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,10.89,10.89,token,not_available,
2026-03-23,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,2.26,2.26,token,not_available,
2026-03-23,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.04,0.04,token,global,
2026-03-23,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,2.49,2.49,token,global,
2026-03-23,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,1.57,1.57,token,global,
2026-03-23,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,output,0.62,0.62,token,global,
2026-03-23,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_no_cache,0.00,0.00,token,global,
2026-03-23,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_read,2.58,2.58,token,global,
2026-03-23,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_read,6.24,6.24,token,global,
2026-03-23,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_write_5m,2.54,2.54,token,global,
2026-03-23,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,output,0.55,0.55,token,global,
2026-03-23,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,not_available,
2026-03-23,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_cache_read,3.35,3.35,token,not_available,
2026-03-23,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_cache_write_5m,6.84,6.84,token,not_available,
2026-03-23,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,output,1.16,1.16,token,not_available,
2026-03-23,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,4.46,4.46,token,not_available,
2026-03-23,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.40,0.40,token,not_available,
2026-03-23,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-23,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_read,0.33,0.33,token,global,
2026-03-23,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_write_5m,0.47,0.47,token,global,
2026-03-23,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.27,0.27,token,global,
2026-03-24,--,Default,QuePasa,--,--,--,0.02,0.02,web_search,--,--
2026-03-24,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.24,0.24,token,not_available,
2026-03-24,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_cache_read,0.76,0.76,token,not_available,
2026-03-24,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_cache_write_5m,0.75,0.75,token,not_available,
2026-03-24,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,output,0.40,0.40,token,not_available,
2026-03-24,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.03,0.03,token,not_available,
2026-03-24,Claude Haiku 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.01,0.01,token,not_available,
2026-03-24,Claude Opus 4.5,Default,rezolve-digest,message,≤ 200k,input_no_cache,0.04,0.04,token,not_available,
2026-03-24,Claude Opus 4.5,Default,rezolve-digest,message,≤ 200k,output,0.10,0.10,token,not_available,
2026-03-24,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_no_cache,0.02,0.02,token,global,
2026-03-24,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_read,1.28,1.28,token,global,
2026-03-24,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,input_cache_write_5m,1.11,1.11,token,global,
2026-03-24,Claude Opus 4.6,Default,QuePasa,message,≤ 200k,output,0.73,0.73,token,global,
2026-03-24,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_no_cache,0.00,0.00,token,global,
2026-03-24,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_read,33.30,33.30,token,global,
2026-03-24,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,input_cache_write_5m,24.32,24.32,token,global,
2026-03-24,Claude Opus 4.6,Default,QuePasa,message,200k - 1M,output,2.05,2.05,token,global,
2026-03-24,Claude Sonnet 4,Default,rezolve-digest,message,≤ 200k,input_no_cache,0.03,0.03,token,not_available,
2026-03-24,Claude Sonnet 4,Default,rezolve-digest,message,≤ 200k,output,0.07,0.07,token,not_available,
2026-03-24,Claude Sonnet 4,Default,Checkout Prototype,message,≤ 200k,input_no_cache,0.01,0.01,token,not_available,
2026-03-24,Claude Sonnet 4,Default,Checkout Prototype,message,≤ 200k,output,0.00,0.00,token,not_available,
2026-03-24,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.00,0.00,token,not_available,
2026-03-24,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_cache_read,4.31,4.31,token,not_available,
2026-03-24,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,input_cache_write_5m,7.55,7.55,token,not_available,
2026-03-24,Claude Sonnet 4.5,Default,QuePasa,message,≤ 200k,output,2.33,2.33,token,not_available,
2026-03-24,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,11.22,11.22,token,not_available,
2026-03-24,Claude Sonnet 4.5,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.89,0.89,token,not_available,
2026-03-24,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_no_cache,0.00,0.00,token,global,
2026-03-24,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_read,0.22,0.22,token,global,
2026-03-24,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,input_cache_write_5m,0.30,0.30,token,global,
2026-03-24,Claude Sonnet 4.6,Default,Rezolve-R2-experimentation,message,≤ 200k,output,0.11,0.11,token,global,
2026-03-25,Claude Haiku 4.5,Default,QuePasa,message,≤ 200k,input_no_cache,0.19,0.19,token,not_available,
